branch_id_1	branch_id_2	omega_left	ocn_left	omega_right	ocn_right	mode
43	87	0.0001	0.0	0.0001	0.0	default(auto)
43	88	8.9792	0.0001	9.0366	0.0001	default(auto)
43	89	2.4674	0.0	2.4596	0.0	default(auto)
43	90	892.2234	0.004	903.928	0.004	default(auto)
43	91	391.8144	0.0001	394.9831	0.0001	default(auto)
43	92	17.0842	0.0009	17.4043	0.0009	default(auto)
43	93	2.0446	0.0004	2.043	0.0004	default(auto)
43	95	0.0003	0.0	0.0003	0.0	default(auto)
43	96	1464.0653	0.0009	1494.014	0.0009	default(auto)
43	97	0.0	0.0	0.0	0.0	default(auto)
43	98	0.1626	0.0	0.1618	0.0	default(auto)
43	99	20.5834	0.0001	20.8455	0.0001	default(auto)
43	100	4.9754	0.0	5.0516	0.0	default(auto)
43	101	0.0	0.0	0.0	0.0	default(auto)
43	102	0.0408	0.0	0.0406	0.0	default(auto)
43	103	2.374	0.0001	2.3676	0.0001	default(auto)
43	104	0.1017	0.0	0.1011	0.0	default(auto)
43	105	0.3152	0.0	0.3148	0.0	default(auto)
43	106	3.2357	0.0001	3.2319	0.0001	default(auto)
43	107	12.5389	0.0001	12.5829	0.0001	default(auto)
43	108	49.7922	0.0003	49.7021	0.0003	default(auto)
43	109	11.7754	0.0001	11.8344	0.0001	default(auto)
43	110	0.1557	0.0	0.1575	0.0	default(auto)
43	111	0.0014	0.0	0.0014	0.0	default(auto)
43	112	4.3214	0.0002	4.3728	0.0002	default(auto)
43	113	0.1057	0.0	0.1042	0.0	default(auto)
43	114	0.0552	0.0	0.055	0.0	default(auto)
43	115	0.2359	0.0	0.2357	0.0	default(auto)
43	118	0.0	0.0	0.0	0.0	default(auto)
43	119	16.9437	0.0007	17.2682	0.0007	default(auto)
43	120	5.0004	0.0031	5.0818	0.0031	default(auto)
43	121	0.8438	0.0001	0.853	0.0001	default(auto)
43	122	0.0004	0.0	0.0004	0.0	default(auto)
43	123	1.1917	0.0	1.2078	0.0	default(auto)
43	124	23.2779	0.0	23.1978	0.0	default(auto)
43	125	0.0634	0.0	0.0645	0.0	default(auto)
43	126	2.75	0.0	2.792	0.0	default(auto)
43	127	1.855	0.0	1.8701	0.0	default(auto)
43	128	0.6169	0.0001	0.6139	0.0001	default(auto)
43	129	0.0	0.0	0.0	0.0	default(auto)
43	130	0.0771	0.0	0.0782	0.0	default(auto)
43	131	1.6537	0.0	1.6528	0.0	default(auto)
43	132	0.2722	0.0	0.2711	0.0	default(auto)
43	133	0.869	0.0	0.8703	0.0	default(auto)
43	134	4.564	0.0	4.593	0.0	default(auto)
43	135	0.5338	0.0	0.5425	0.0	default(auto)
43	136	10.6646	0.0003	10.8164	0.0003	default(auto)
43	137	5.7764	0.0	5.8004	0.0	default(auto)
44	47	0.0	0.0	0.0	0.0	default(auto)
44	49	0.0001	0.0	0.0001	0.0	default(auto)
44	51	0.0367	0.0067	0.0371	0.0067	default(auto)
44	52	0.0057	0.0007	0.0058	0.0007	default(auto)
44	53	0.0001	0.0	0.0001	0.0	default(auto)
44	54	0.0051	0.0006	0.0051	0.0006	default(auto)
44	55	776.3469	0.0008	773.0343	0.0008	default(auto)
44	56	0.001	0.0001	0.001	0.0001	default(auto)
44	57	0.012	0.0001	0.0122	0.0001	default(auto)
44	58	0.0	0.0	0.0	0.0	default(auto)
44	59	0.0691	0.0043	0.0695	0.0043	default(auto)
44	60	0.0008	0.0001	0.0008	0.0001	default(auto)
44	61	0.0004	0.0001	0.0004	0.0001	default(auto)
44	62	0.0043	0.0008	0.0044	0.0008	default(auto)
44	63	0.0005	0.0001	0.0005	0.0001	default(auto)
44	64	2.4437	0.2059	2.4847	0.2059	default(auto)
44	65	0.0	0.0	0.0	0.0	default(auto)
44	66	0.0011	0.0	0.0011	0.0	default(auto)
44	67	0.0039	0.0002	0.004	0.0002	default(auto)
44	68	0.0003	0.0	0.0003	0.0	default(auto)
44	69	0.0005	0.0	0.0005	0.0	default(auto)
44	70	0.0027	0.0	0.0026	0.0	default(auto)
44	71	0.0654	0.0009	0.0651	0.0009	default(auto)
44	72	0.0032	0.0001	0.0032	0.0001	default(auto)
44	73	0.4081	0.0073	0.4066	0.0073	default(auto)
44	74	0.0	0.0	0.0	0.0	default(auto)
44	75	0.0	0.0	0.0	0.0	default(auto)
44	76	0.1565	0.0001	0.1555	0.0001	default(auto)
44	77	0.0139	0.0001	0.0141	0.0001	default(auto)
44	78	0.0175	0.0027	0.0175	0.0027	default(auto)
44	79	16.3692	0.0	16.258	0.0	default(auto)
44	80	0.0174	0.0001	0.0173	0.0001	default(auto)
44	81	0.2783	0.0001	0.2763	0.0001	default(auto)
44	82	0.2029	0.0001	0.2019	0.0001	default(auto)
44	83	0.0008	0.0	0.0008	0.0	default(auto)
44	84	0.0048	0.0001	0.0048	0.0001	default(auto)
44	85	0.0059	0.0	0.0059	0.0	default(auto)
44	86	0.047	0.0042	0.0476	0.0042	default(auto)
44	87	0.0055	0.0	0.0055	0.0	default(auto)
44	88	0.0098	0.0001	0.0098	0.0001	default(auto)
44	89	0.0002	0.0001	0.0002	0.0001	default(auto)
44	90	0.1777	0.018	0.1794	0.018	default(auto)
44	91	0.0094	0.0001	0.0094	0.0001	default(auto)
44	92	0.4146	0.001	0.4138	0.001	default(auto)
44	93	0.0036	0.0011	0.0037	0.0011	default(auto)
44	95	0.0001	0.0	0.0001	0.0	default(auto)
44	96	3.4532	0.0009	3.4437	0.0009	default(auto)
44	97	0.0003	0.0	0.0003	0.0	default(auto)
44	98	0.0001	0.0	0.0001	0.0	default(auto)
44	99	0.0058	0.0002	0.0058	0.0002	default(auto)
44	100	0.0195	0.0012	0.0196	0.0012	default(auto)
44	101	0.0001	0.0	0.0001	0.0	default(auto)
44	102	0.0137	0.0	0.0137	0.0	default(auto)
44	103	0.0131	0.0004	0.013	0.0004	default(auto)
44	104	0.793	0.0016	0.7879	0.0016	default(auto)
44	105	0.045	0.0003	0.0448	0.0003	default(auto)
44	106	0.0211	0.0004	0.0209	0.0004	default(auto)
44	107	0.0161	0.0004	0.0162	0.0004	default(auto)
44	108	0.0995	0.0012	0.0989	0.0012	default(auto)
44	109	0.0179	0.0004	0.018	0.0004	default(auto)
44	110	0.0002	0.0002	0.0002	0.0002	default(auto)
44	111	3.2977	0.0987	3.2807	0.0987	default(auto)
44	112	0.0019	0.0003	0.0019	0.0003	default(auto)
44	113	0.0002	0.0	0.0002	0.0	default(auto)
44	114	0.0054	0.0003	0.0055	0.0003	default(auto)
44	115	0.009	0.0005	0.0092	0.0005	default(auto)
44	118	0.2864	0.0031	0.2896	0.0031	default(auto)
44	119	0.1803	0.0014	0.1841	0.0014	default(auto)
44	120	0.1244	0.0036	0.1268	0.0036	default(auto)
44	121	0.03	0.0009	0.0299	0.0009	default(auto)
44	122	0.0033	0.0004	0.0033	0.0004	default(auto)
44	123	0.0039	0.0011	0.004	0.0011	default(auto)
44	124	0.05	0.001	0.0497	0.001	default(auto)
44	125	0.1645	0.0009	0.164	0.0009	default(auto)
44	126	4.7574	0.0996	4.7547	0.0996	default(auto)
44	127	0.0051	0.0011	0.0051	0.0011	default(auto)
44	128	0.0037	0.0005	0.0037	0.0005	default(auto)
44	129	0.2382	0.0001	0.237	0.0001	default(auto)
44	130	0.0072	0.0001	0.0072	0.0001	default(auto)
44	131	0.0228	0.0016	0.0229	0.0016	default(auto)
44	132	0.0394	0.0009	0.0392	0.0009	default(auto)
44	133	0.0079	0.0001	0.0079	0.0001	default(auto)
44	134	0.0076	0.0001	0.0076	0.0001	default(auto)
44	135	0.1243	0.0034	0.125	0.0034	default(auto)
44	136	0.124	0.0036	0.1246	0.0036	default(auto)
44	137	0.0074	0.0007	0.0075	0.0007	default(auto)
45	47	0.2784	0.0181	0.2796	0.0181	default(auto)
45	49	0.0227	0.0021	0.0228	0.0021	default(auto)
45	51	0.1421	0.041	0.1423	0.041	default(auto)
45	52	0.9692	0.0652	0.974	0.0652	default(auto)
45	53	0.0058	0.0008	0.0058	0.0008	default(auto)
45	54	0.0339	0.0079	0.0339	0.0079	default(auto)
45	55	154.1764	0.0104	152.7486	0.0104	default(auto)
45	56	0.0243	0.0002	0.0245	0.0002	default(auto)
45	57	1.7622	0.0043	1.7782	0.0043	default(auto)
45	58	0.0021	0.0	0.0021	0.0	default(auto)
45	59	0.0036	0.0006	0.0036	0.0006	default(auto)
45	60	0.0224	0.0004	0.0222	0.0004	default(auto)
45	61	0.1531	0.0009	0.1512	0.0009	default(auto)
45	62	5.0786	0.0108	4.9509	0.0108	default(auto)
45	63	0.0169	0.0002	0.0167	0.0002	default(auto)
45	64	4.0021	0.7416	3.9933	0.7416	default(auto)
45	65	0.0	0.0	0.0	0.0	default(auto)
45	66	0.0525	0.0	0.052	0.0	default(auto)
45	67	0.0136	0.0002	0.0135	0.0002	default(auto)
45	68	0.0337	0.0	0.0333	0.0	default(auto)
45	69	0.0	0.0	0.0	0.0	default(auto)
45	70	0.0016	0.0	0.0016	0.0	default(auto)
45	71	0.1192	0.0009	0.1182	0.0009	default(auto)
45	72	0.3282	0.0018	0.3248	0.0018	default(auto)
45	73	1.1381	0.0383	1.1292	0.0383	default(auto)
45	74	0.0	0.0	0.0	0.0	default(auto)
45	75	0.0	0.0	0.0	0.0	default(auto)
45	76	0.5301	0.0009	0.5259	0.0009	default(auto)
45	77	1.0642	0.0056	1.0562	0.0056	default(auto)
45	78	5.1844	0.4173	5.1771	0.4173	default(auto)
45	79	0.0015	0.0	0.0015	0.0	default(auto)
45	80	0.013	0.0001	0.0129	0.0001	default(auto)
45	81	0.2033	0.0001	0.2012	0.0001	default(auto)
45	82	0.8253	0.0017	0.8189	0.0017	default(auto)
45	83	0.0107	0.0002	0.0106	0.0002	default(auto)
45	84	0.6237	0.0113	0.6222	0.0113	default(auto)
45	85	0.0346	0.0009	0.0345	0.0009	default(auto)
45	86	19.244	0.5816	19.0961	0.5816	default(auto)
45	87	1.0027	0.0254	1.0024	0.0254	default(auto)
45	88	1.4204	0.0165	1.4221	0.0165	default(auto)
45	89	0.0057	0.0024	0.0057	0.0024	default(auto)
45	90	0.0145	0.0046	0.0145	0.0046	default(auto)
45	91	0.0003	0.0	0.0003	0.0	default(auto)
45	92	0.0494	0.0001	0.0488	0.0001	default(auto)
45	93	0.0546	0.0232	0.0543	0.0232	default(auto)
45	95	0.0194	0.0004	0.0192	0.0004	default(auto)
45	96	0.014	0.0	0.0138	0.0	default(auto)
45	97	0.042	0.0	0.0414	0.0	default(auto)
45	98	0.0244	0.0	0.0242	0.0	default(auto)
45	99	0.055	0.0003	0.0544	0.0003	default(auto)
45	100	0.168	0.0016	0.166	0.0016	default(auto)
45	101	0.0016	0.0001	0.0016	0.0001	default(auto)
45	102	0.0336	0.0012	0.0335	0.0012	default(auto)
45	103	5.9279	0.0883	5.8643	0.0883	default(auto)
45	104	0.0479	0.0017	0.0476	0.0017	default(auto)
45	105	0.0088	0.0013	0.0087	0.0013	default(auto)
45	106	0.1302	0.0029	0.1288	0.0029	default(auto)
45	107	0.1959	0.0009	0.1936	0.0009	default(auto)
45	108	0.0894	0.0009	0.0885	0.0009	default(auto)
45	109	0.161	0.0006	0.1593	0.0006	default(auto)
45	110	0.0899	0.002	0.0893	0.002	default(auto)
45	111	0.2484	0.0899	0.2478	0.0899	default(auto)
45	112	0.0409	0.0017	0.0405	0.0017	default(auto)
45	113	0.0582	0.0017	0.0587	0.0017	default(auto)
45	114	0.3402	0.0138	0.3416	0.0138	default(auto)
45	115	1.5729	0.0399	1.5805	0.0399	default(auto)
45	118	1.5763	0.0033	1.5613	0.0033	default(auto)
45	119	0.0203	0.0007	0.0202	0.0007	default(auto)
45	120	0.0034	0.0002	0.0034	0.0002	default(auto)
45	121	0.0722	0.0011	0.0712	0.0011	default(auto)
45	122	0.0795	0.0001	0.0788	0.0001	default(auto)
45	123	0.0524	0.0004	0.0521	0.0004	default(auto)
45	124	0.543	0.0045	0.5377	0.0045	default(auto)
45	125	0.3282	0.0017	0.3252	0.0017	default(auto)
45	126	13.777	0.0897	13.6111	0.0897	default(auto)
45	127	0.0559	0.0021	0.0551	0.0021	default(auto)
45	128	0.1774	0.0097	0.1756	0.0097	default(auto)
45	129	0.003	0.0	0.003	0.0	default(auto)
45	130	0.5759	0.0037	0.5718	0.0037	default(auto)
45	131	0.5849	0.0066	0.5799	0.0066	default(auto)
45	132	0.3668	0.0087	0.3635	0.0087	default(auto)
45	133	1.0259	0.0112	1.0224	0.0112	default(auto)
45	134	1.6618	0.0187	1.6638	0.0187	default(auto)
45	135	1.2379	0.024	1.237	0.024	default(auto)
45	136	1.405	0.026	1.4047	0.026	default(auto)
45	137	0.3568	0.0216	0.3576	0.0216	default(auto)
46	49	4.6021	0.9305	4.6107	0.9305	default(auto)
46	51	3.8824	1.0249	3.8548	1.0249	default(auto)
46	52	3.3785	0.4298	3.3726	0.4298	default(auto)
46	53	0.1744	0.0062	0.1724	0.0062	default(auto)
46	54	0.3392	0.187	0.3321	0.187	default(auto)
46	55	1.7715	0.0004	1.7533	0.0004	default(auto)
46	56	0.0015	0.0	0.0015	0.0	default(auto)
46	57	0.0916	0.0011	0.0917	0.0011	default(auto)
46	58	137.3717	0.9809	137.1197	0.9809	default(auto)
46	59	0.2193	0.2515	0.2191	0.2515	default(auto)
46	60	3.3867	1.7005	3.3702	1.7005	default(auto)
46	61	0.0509	0.0127	0.0506	0.0127	default(auto)
46	62	11.2391	1.2564	11.2187	1.2564	default(auto)
46	63	1.1465	0.0922	1.139	0.0922	default(auto)
46	64	1.2712	0.9969	1.2571	0.9969	default(auto)
46	65	0.0	0.0	0.0	0.0	default(auto)
46	66	0.013	0.0	0.013	0.0	default(auto)
46	67	0.3178	0.0304	0.3159	0.0304	default(auto)
46	68	0.0084	0.0004	0.0083	0.0004	default(auto)
46	69	0.0007	0.0001	0.0007	0.0001	default(auto)
46	70	0.1285	0.0027	0.1274	0.0027	default(auto)
46	71	2.6453	0.2489	2.6154	0.2489	default(auto)
46	72	0.0744	0.009	0.0734	0.009	default(auto)
46	73	0.0768	0.0281	0.0762	0.0281	default(auto)
46	74	0.0	0.0	0.0	0.0	default(auto)
46	75	0.0	0.0	0.0	0.0	default(auto)
46	76	0.0083	0.0003	0.0083	0.0003	default(auto)
46	77	1.0102	0.1082	1.0069	0.1082	default(auto)
46	78	0.4049	0.08	0.4011	0.08	default(auto)
46	79	0.0001	0.0	0.0001	0.0	default(auto)
46	80	0.0084	0.0003	0.0084	0.0003	default(auto)
46	81	15.8132	0.4282	15.8598	0.4282	default(auto)
46	82	7.8128	0.1171	7.8083	0.1171	default(auto)
46	83	0.221	0.0351	0.2155	0.0351	default(auto)
46	84	0.3706	0.033	0.3672	0.033	default(auto)
46	85	0.1627	0.0099	0.1613	0.0099	default(auto)
46	86	0.4102	0.0825	0.4022	0.0825	default(auto)
46	87	0.1737	0.0104	0.1722	0.0104	default(auto)
46	88	0.1869	0.0115	0.1856	0.0115	default(auto)
46	89	0.7139	1.2178	0.7123	1.2178	default(auto)
46	90	3.0135	1.5815	3.0327	1.5815	default(auto)
46	91	9.6269	0.9825	9.6722	0.9825	default(auto)
46	92	0.6623	0.0168	0.6561	0.0168	default(auto)
46	93	0.0365	0.0269	0.0362	0.0269	default(auto)
46	95	2.7713	0.5244	2.7502	0.5244	default(auto)
46	96	0.0	0.0	0.0	0.0	default(auto)
46	97	0.376	0.0024	0.3711	0.0024	default(auto)
46	98	0.0194	0.0021	0.0192	0.0021	default(auto)
46	99	13.6609	1.9687	13.497	1.9687	default(auto)
46	100	1.6772	0.1179	1.6577	0.1179	default(auto)
46	101	0.1436	0.0012	0.1418	0.0012	default(auto)
46	102	8.1247	0.887	8.0191	0.887	default(auto)
46	103	5.5411	0.9908	5.4738	0.9908	default(auto)
46	104	16.76	0.9622	16.5372	0.9622	default(auto)
46	105	1.2601	0.1128	1.2447	0.1128	default(auto)
46	106	0.0719	0.0128	0.071	0.0128	default(auto)
46	107	0.0326	0.0016	0.0321	0.0016	default(auto)
46	108	1.7555	0.9679	1.7421	0.9679	default(auto)
46	109	0.0193	0.0008	0.0191	0.0008	default(auto)
46	110	0.0187	0.0153	0.0186	0.0153	default(auto)
46	111	1.8996	1.8069	1.8897	1.8069	default(auto)
46	112	0.0288	0.0139	0.0284	0.0139	default(auto)
46	113	0.3056	0.1652	0.3047	0.1652	default(auto)
46	114	7.028	0.9647	7.0142	0.9647	default(auto)
46	115	1.4122	0.1253	1.4126	0.1253	default(auto)
46	118	15.8964	1.0094	16.1944	1.0094	default(auto)
46	119	0.6892	0.0205	0.6826	0.0205	default(auto)
46	120	1.2099	0.0555	1.1965	0.0555	default(auto)
46	121	0.9996	0.11	0.9864	0.11	default(auto)
46	122	0.042	0.0352	0.0422	0.0352	default(auto)
46	123	0.31	0.1039	0.3076	0.1039	default(auto)
46	124	15.3147	1.0404	15.1509	1.0404	default(auto)
46	125	0.6223	0.0327	0.6152	0.0327	default(auto)
46	126	14.2069	0.8169	14.0381	0.8169	default(auto)
46	127	1.9011	1.9086	1.8736	1.9086	default(auto)
46	128	3.6933	1.9412	3.6406	1.9412	default(auto)
46	129	0.0342	0.0034	0.0342	0.0034	default(auto)
46	130	2.9631	0.288	2.9333	0.288	default(auto)
46	131	5.4385	0.9781	5.3831	0.9781	default(auto)
46	132	2.4924	0.9056	2.4617	0.9056	default(auto)
46	133	2.5815	0.1872	2.5525	0.1872	default(auto)
46	134	0.2279	0.0135	0.2262	0.0135	default(auto)
46	135	0.1473	0.0137	0.146	0.0137	default(auto)
46	136	0.3695	0.0347	0.3668	0.0347	default(auto)
46	137	0.3729	0.0392	0.3706	0.0392	default(auto)
47	49	2.0028	0.7017	2.0075	0.7017	default(auto)
47	51	0.0707	0.033	0.0704	0.033	default(auto)
47	52	0.6098	0.0947	0.6091	0.0947	default(auto)
47	53	0.0037	0.0002	0.0037	0.0002	default(auto)
47	54	0.1609	0.2863	0.16	0.2863	default(auto)
47	55	1.0224	0.0004	1.0121	0.0004	default(auto)
47	56	0.0029	0.0001	0.0029	0.0001	default(auto)
47	57	0.0324	0.0088	0.0328	0.0088	default(auto)
47	58	0.0005	0.0001	0.0005	0.0001	default(auto)
47	59	2.8524	2.929	2.8009	2.929	default(auto)
47	60	1.0638	0.4274	1.0536	0.4274	default(auto)
47	61	0.1537	0.0137	0.152	0.0137	default(auto)
47	62	0.0005	0.0006	0.0005	0.0006	default(auto)
47	63	1.2687	0.1714	1.2609	0.1714	default(auto)
47	64	0.0303	0.0105	0.0302	0.0105	default(auto)
47	65	0.0	0.0	0.0	0.0	default(auto)
47	66	0.0051	0.0	0.0051	0.0	default(auto)
47	67	1.9757	0.212	1.9647	0.212	default(auto)
47	68	1.3799	0.0271	1.3668	0.0271	default(auto)
47	69	0.0001	0.0	0.0001	0.0	default(auto)
47	70	0.0533	0.0104	0.0529	0.0104	default(auto)
47	71	0.0025	0.0005	0.0025	0.0005	default(auto)
47	72	1.0587	0.4119	1.0481	0.4119	default(auto)
47	73	0.2355	0.049	0.2317	0.049	default(auto)
47	74	0.0	0.0	0.0	0.0	default(auto)
47	75	0.0	0.0	0.0	0.0	default(auto)
47	76	0.0319	0.0004	0.0318	0.0004	default(auto)
47	77	0.1058	0.003	0.1049	0.003	default(auto)
47	78	0.3186	0.0403	0.3157	0.0403	default(auto)
47	79	0.0	0.0	0.0	0.0	default(auto)
47	80	13.8634	0.452	13.7742	0.452	default(auto)
47	81	0.0015	0.0	0.0015	0.0	default(auto)
47	82	0.0021	0.0001	0.0021	0.0001	default(auto)
47	83	0.1026	0.0148	0.1015	0.0148	default(auto)
47	84	0.3272	0.021	0.3243	0.021	default(auto)
47	85	0.0676	0.0081	0.067	0.0081	default(auto)
47	86	0.1756	0.0357	0.1735	0.0357	default(auto)
47	87	0.6422	0.039	0.6369	0.039	default(auto)
47	88	0.5127	0.0352	0.5092	0.0352	default(auto)
47	89	0.0363	0.0675	0.0362	0.0675	default(auto)
47	90	0.0103	0.0035	0.0102	0.0035	default(auto)
47	91	0.0	0.0	0.0	0.0	default(auto)
47	92	0.0072	0.0001	0.0071	0.0001	default(auto)
47	93	2.4874	2.0002	2.4799	2.0002	default(auto)
47	95	0.0207	0.0075	0.0208	0.0075	default(auto)
47	96	0.0001	0.0	0.0001	0.0	default(auto)
47	97	0.0001	0.0	0.0001	0.0	default(auto)
47	98	0.0004	0.0	0.0004	0.0	default(auto)
47	99	0.2092	0.0233	0.2067	0.0233	default(auto)
47	100	1.8091	0.1575	1.7885	0.1575	default(auto)
47	101	0.0055	0.0001	0.0054	0.0001	default(auto)
47	102	0.0384	0.002	0.0379	0.002	default(auto)
47	103	1.2325	0.2006	1.2178	0.2006	default(auto)
47	104	0.0252	0.0055	0.0251	0.0055	default(auto)
47	105	0.0071	0.0006	0.007	0.0006	default(auto)
47	106	0.098	0.0155	0.0967	0.0155	default(auto)
47	107	0.5487	0.0223	0.5415	0.0223	default(auto)
47	108	1.7617	0.416	1.7399	0.416	default(auto)
47	109	0.6282	0.0214	0.6205	0.0214	default(auto)
47	110	2.2048	1.9704	2.1854	1.9704	default(auto)
47	111	0.019	0.0168	0.0189	0.0168	default(auto)
47	112	0.0038	0.0073	0.0038	0.0073	default(auto)
47	113	0.1472	0.0663	0.1487	0.0663	default(auto)
47	114	2.0707	0.2285	2.0679	0.2285	default(auto)
47	115	0.6492	0.0749	0.6497	0.0749	default(auto)
47	118	3.0762	0.0268	3.058	0.0268	default(auto)
47	119	0.1748	0.0037	0.1732	0.0037	default(auto)
47	120	0.0365	0.0032	0.0361	0.0032	default(auto)
47	121	0.1611	0.0168	0.159	0.0168	default(auto)
47	122	0.2336	0.0351	0.2325	0.0351	default(auto)
47	123	0.0672	0.047	0.0677	0.047	default(auto)
47	124	0.2575	0.0283	0.2548	0.0283	default(auto)
47	125	0.0444	0.0025	0.0439	0.0025	default(auto)
47	126	3.1319	0.1862	3.0956	0.1862	default(auto)
47	127	1.3229	0.8265	1.3128	0.8265	default(auto)
47	128	0.7352	1.0427	0.7269	1.0427	default(auto)
47	129	0.0936	0.0011	0.0925	0.0011	default(auto)
47	130	0.1148	0.0111	0.1137	0.0111	default(auto)
47	131	0.1419	0.0238	0.1405	0.0238	default(auto)
47	132	3.9582	1.0026	3.9063	1.0026	default(auto)
47	133	0.4358	0.0382	0.4311	0.0382	default(auto)
47	134	0.5654	0.0398	0.5616	0.0398	default(auto)
47	135	0.4364	0.0434	0.4329	0.0434	default(auto)
47	136	0.4224	0.0463	0.4195	0.0463	default(auto)
47	137	0.3148	0.0509	0.3147	0.0509	default(auto)
48	51	0.2956	0.1892	0.2915	0.1892	default(auto)
48	52	5.8465	1.4605	5.8325	1.4605	default(auto)
48	53	0.7483	0.2183	0.7439	0.2183	default(auto)
48	54	2.8329	2.7783	2.792	2.7783	default(auto)
48	55	0.0349	0.0001	0.0345	0.0001	default(auto)
48	56	0.1405	0.007	0.1406	0.007	default(auto)
48	57	1.1928	0.033	1.1927	0.033	default(auto)
48	58	0.2162	0.028	0.2159	0.028	default(auto)
48	59	2.4647	1.2151	2.4352	1.2151	default(auto)
48	60	2.8231	1.0325	2.7929	1.0325	default(auto)
48	61	0.8848	0.361	0.8777	0.361	default(auto)
48	62	1.68	0.3743	1.6798	0.3743	default(auto)
48	63	1.4742	0.2151	1.4688	0.2151	default(auto)
48	64	2.7624	0.9872	2.7125	0.9872	default(auto)
48	65	0.0007	0.0001	0.0007	0.0001	default(auto)
48	66	0.0748	0.0016	0.075	0.0016	default(auto)
48	67	1.6145	0.1617	1.6098	0.1617	default(auto)
48	68	3.188	0.1384	3.1617	0.1384	default(auto)
48	69	0.0027	0.0003	0.0027	0.0003	default(auto)
48	70	0.9441	0.0676	0.9373	0.0676	default(auto)
48	71	1.9643	0.7549	1.9528	0.7549	default(auto)
48	72	1.5233	0.2994	1.5012	0.2994	default(auto)
48	73	5.7168	1.7871	5.6358	1.7871	default(auto)
48	74	0.0025	0.0	0.0025	0.0	default(auto)
48	75	0.0296	0.0005	0.0294	0.0005	default(auto)
48	76	38.7257	0.9703	38.6047	0.9703	default(auto)
48	77	0.5802	0.0504	0.577	0.0504	default(auto)
48	78	2.0734	0.8222	2.0609	0.8222	default(auto)
48	79	0.0057	0.0003	0.0056	0.0003	default(auto)
48	80	0.2837	0.0183	0.2816	0.0183	default(auto)
48	81	1.156	0.1804	1.1511	0.1804	default(auto)
48	82	0.7178	0.0527	0.7173	0.0527	default(auto)
48	83	5.2091	1.9201	5.0747	1.9201	default(auto)
48	84	1.8232	0.3877	1.8159	0.3877	default(auto)
48	85	4.4664	0.9964	4.4423	0.9964	default(auto)
48	86	6.8218	2.4937	6.7583	2.4937	default(auto)
48	87	3.6582	0.4338	3.6313	0.4338	default(auto)
48	88	2.4051	0.2834	2.3913	0.2834	default(auto)
48	89	1.4001	1.9035	1.3921	1.9035	default(auto)
48	90	0.6459	0.2999	0.6404	0.2999	default(auto)
48	91	0.0033	0.0007	0.0033	0.0007	default(auto)
48	92	0.0756	0.0027	0.0751	0.0027	default(auto)
48	93	0.5724	0.4071	0.5678	0.4071	default(auto)
48	95	4.3404	1.1584	4.3012	1.1584	default(auto)
48	96	0.0024	0.0006	0.0024	0.0006	default(auto)
48	97	0.0077	0.001	0.0076	0.001	default(auto)
48	98	0.0012	0.0002	0.0012	0.0002	default(auto)
48	99	2.4337	1.0567	2.4157	1.0567	default(auto)
48	100	2.2172	0.4832	2.2055	0.4832	default(auto)
48	101	0.064	0.0029	0.0631	0.0029	default(auto)
48	102	0.1839	0.0207	0.1816	0.0207	default(auto)
48	103	1.359	0.5332	1.3466	0.5332	default(auto)
48	104	1.9059	0.8276	1.9006	0.8276	default(auto)
48	105	0.3775	0.0618	0.3754	0.0618	default(auto)
48	106	3.3658	0.9602	3.3299	0.9602	default(auto)
48	107	10.0027	0.7864	9.9004	0.7864	default(auto)
48	108	1.5575	1.2758	1.5463	1.2758	default(auto)
48	109	2.5434	0.1738	2.5209	0.1738	default(auto)
48	110	0.8807	0.7528	0.87	0.7528	default(auto)
48	111	2.7051	1.1971	2.6722	1.1971	default(auto)
48	112	0.7998	1.0123	0.7868	1.0123	default(auto)
48	113	1.7455	0.6726	1.7196	0.6726	default(auto)
48	114	1.5179	0.3332	1.5139	0.3332	default(auto)
48	115	1.3882	0.2371	1.3868	0.2371	default(auto)
48	118	25.3466	0.7692	25.2267	0.7692	default(auto)
48	119	3.4449	0.1056	3.418	0.1056	default(auto)
48	120	7.5285	1.2382	7.4984	1.2382	default(auto)
48	121	2.222	0.6735	2.2047	0.6735	default(auto)
48	122	0.0268	0.0078	0.0267	0.0078	default(auto)
48	123	0.6777	0.3164	0.6721	0.3164	default(auto)
48	124	1.5276	0.2897	1.5125	0.2897	default(auto)
48	125	3.5959	0.3069	3.5711	0.3069	default(auto)
48	126	2.5897	0.5651	2.576	0.5651	default(auto)
48	127	0.9738	1.5905	0.97	1.5905	default(auto)
48	128	3.2647	2.3644	3.1895	2.3644	default(auto)
48	129	10.4102	0.9828	10.2738	0.9828	default(auto)
48	130	0.3299	0.0666	0.3272	0.0666	default(auto)
48	131	0.5265	0.1337	0.5214	0.1337	default(auto)
48	132	0.3038	0.1536	0.2963	0.1536	default(auto)
48	133	1.1485	0.1679	1.1367	0.1679	default(auto)
48	134	2.4296	0.2918	2.4156	0.2918	default(auto)
48	135	1.6141	0.3302	1.6029	0.3302	default(auto)
48	136	1.5511	0.28	1.5425	0.28	default(auto)
48	137	2.0072	0.3643	1.9961	0.3643	default(auto)
49	51	0.3844	0.7672	0.3806	0.7672	default(auto)
49	52	4.9875	1.2313	4.9832	1.2313	default(auto)
49	53	7.858	0.9354	7.8209	0.9354	default(auto)
